"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,TL

timestep\group,1,2,3,4,5,6,7,8,9,10,11
207,4.1034245,3.3233376,3.361293,3.6671154,3.572145,3,3.2371922,2.2371922,2,1,1
208,4.1034746,3.3231678,3.3613393,3.667154,3.5723462,3,3.2371438,2.2371438,2,1,1
209,4.1035247,3.3229988,3.361381,3.667187,3.572551,3,3.2370918,2.2370918,2,1,1
210,4.1035786,3.322834,3.3614206,3.6672194,3.5727649,3,3.2370372,2.2370372,2,1,1
211,4.1036406,3.3226743,3.361461,3.6672554,3.5729911,3,3.2369792,2.2369792,2,1,1
212,4.1037116,3.3225222,3.3615031,3.667298,3.5732312,3,3.2369177,2.2369177,2,1,1
213,4.103794,3.322378,3.36155,3.667351,3.573486,3,3.236853,2.236853,2,1,1
214,4.1038876,3.3222425,3.3616006,3.6674163,3.5737538,3,3.236783,2.236783,2,1,1
215,4.1039934,3.322115,3.361656,3.667493,3.5740328,3,3.2367082,2.2367082,2,1,1
216,4.1041107,3.3219945,3.3617153,3.6675823,3.5743198,3,3.236627,2.236627,2,1,1
217,4.10416,3.3217995,3.3618422,3.6676087,3.5746539,3,3.2365704,2.2365704,1.9999999,1,1
218,4.104292,3.3216946,3.3618765,3.6677322,3.5749812,3,3.2364986,2.2364986,2,1,1
219,4.1043878,3.3215554,3.361902,3.6678195,3.5753136,3,3.236422,2.236422,1.9999999,1,1
220,4.1044607,3.3213937,3.3619215,3.667888,3.5756464,3,3.2363393,2.2363393,2,1,1
221,4.104524,3.3212187,3.3619382,3.667947,3.5759747,3,3.2362475,2.2362475,2,1,1
222,4.1045876,3.3210356,3.3619533,3.6680014,3.576297,3,3.2361462,2.2361462,2,1,1
223,4.1046576,3.3208504,3.361967,3.6680548,3.5766137,3,3.236035,2.236035,2,1,1
224,4.104741,3.3206677,3.361983,3.6681104,3.5769274,3,3.2359154,2.2359154,2,1,1
225,4.104843,3.3204896,3.3620014,3.6681693,3.5772424,3,3.2357876,2.2357876,2,1,1
226,4.104966,3.3203192,3.362023,3.6682317,3.577563,3,3.2356532,2.2356532,2,1,1
227,4.105111,3.3201578,3.3620496,3.6683009,3.577894,3,3.2355127,2.2355127,2,1,1
228,4.10528,3.3200057,3.3620815,3.6683774,3.5782387,3,3.235367,2.235367,2,1,1
